conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry,empathy
hit:2167_conv:4334,disgusted,So I saw a guy at the gas station yesterday and he was over 40..listening to nasty rap and of course he got out to use the free air pump then just THREW it on the ground.,I know right? It is so ghetto in my neighborhood but I just cannot stand people who behave that way. Yes zero respect and zero care for even their own things_comma_ let alone others. Its sad.,It is sad. Espically since if the same people acted like they cared and wanted to they could help make the enviroment better for everyone.,2,0.97685516,0.02005455,0.0030902296,0.48222324,0.385746,0.13203074,0,2,0,0.09185714285714287,-0.28814285714285715,-0.05214285714285716,0.16199999999999998,-0.2092,-0.186,36,25,0.002519203582778573,0.07541064918041229,0.006015448365360498,0.003978156950324774,0.00012816711387131363,0.00010493007721379399,8.543187868781388e-05,0.0007805483182892203,0.9109775424003601,1,3
hit:12056_conv:24113,joyful,I just won the lottery! I was finally able to pay my house of and my parents' house.,1 million. I just won the lottery! I was finally able to pay my house of and my parents' house.,That is absolutely amazing! Lucky you,2,0.0027389298,0.041126925,0.9561342,0.0026128115,0.007959466,0.98942775,1,0,0,0.3154285714285714,-0.09457142857142856,0.21028571428571433,0.8660000000000001,0.447,0.6419999999999999,20,6,0.9983301758766174,0.0006724796839989722,0.00040444303886033595,0.0001395040308125317,3.6481942515820265e-05,7.721592555753887e-05,5.4066655138740316e-05,0.00011784357047872618,0.00016764816245995462,1,3
hit:4821_conv:9642,afraid,I was terrified to walk home from the bar one night. There were gunshots nearby,There were gunshots nearby so I just ran home as fast as I could,Holy! Glad you are okay.,2,0.44367793,0.5120103,0.04431174,0.0038938415,0.06328177,0.9328244,1,0,0,-0.10400000000000004,0.223,0.21799999999999997,0.75,-0.128,0.43,14,5,0.006386056076735258,0.7936823964118958,0.010809334926307201,0.1600332260131836,0.002235234482213855,0.00012750510359182954,0.005690477788448334,0.020858533680438995,0.0001771200477378443,0,2
hit:5472_conv:10945,jealous,I see my girlfriend looking at the other guys at the gym. She seems to always pay more attention to them instead of me.,When I go to the gym with my girlfriend_comma_ she is always looking at the other guys. It makes me feel a bit weird.,I understand where you are coming from. Can you blame her for window shopping though?,1,0.60536855,0.3538718,0.04075969,0.41061828,0.56229407,0.027087618,1,1,2,0.15325,0.06325,-0.0225,0.21566666666666667,-0.16266666666666668,-0.026333333333333337,24,15,0.0012719843070954084,0.00024782627588137984,5.077541936771013e-05,0.0001597334776306525,0.0005891970358788967,0.00010731906513683498,0.9974108338356018,6.921893509570509e-05,9.32468319660984e-05,0,1
hit:1223_conv:2447,joyful,I got a shotgun for Christmas last year. I was so happy to use it to hunt small critters!,I take it up to my cabin in Michigan and hunt a bunch of small woodland critters! I like to think of myself as the hunter from Bambi.,Oh no- Well I am the opposite. I rescue bambi and small critters :),2,0.008587585,0.4994312,0.49198124,0.18393843,0.50364625,0.3124153,0,0,0,0.20139999999999997,-0.07579999999999999,-0.039600000000000024,0.0625,0.1075,-0.06999999999999999,28,14,0.003999101463705301,0.059345994144678116,0.0003142391506116837,0.00036674251896329224,0.00028149550780653954,0.0003727406729012728,0.0002438469382468611,4.7863613872323185e-05,0.935028076171875,0,2
hit:10937_conv:21875,disgusted,I watched a woman being very disrespectful at the mall to another woman of color.,This weekend I saw one woman being kind of mean to another woman of color.,Yikes_comma_ that doesnt happen too often in today's culture. Did you say anything?,1,0.92692935,0.07061485,0.00245576,0.59097797,0.37581092,0.033211093,0,0,2,0.28200000000000003,-0.18499999999999997,0.015666666666666662,0.334,-0.144,0.13866666666666666,15,13,7.37229420337826e-05,3.131540142931044e-05,2.0503306586761028e-05,8.904284914024174e-05,0.0008212009561248124,0.0013774697436019778,0.9971528053283691,0.00011845117842312902,0.0003155588055960834,1,3
hit:373_conv:747,jealous,I can't believe Jeff got the promotion. It should have been me!,I'm going to be really upset if I get passed over for another promotion. I've paid my dues.,That is so hard_comma_ to feel like you've been looked over. Have you been able to have conversations with leadership as to why that might be the case?,1,0.8617026,0.12707035,0.011226959,0.727018,0.2535513,0.01943068,0,0,2,0.1796,0.04360000000000001,0.11480000000000001,0.3711111111111111,-0.018666666666666665,0.2637777777777778,18,28,8.135431562550366e-05,0.00013132757158018649,1.2254397006472573e-05,7.686709432164207e-05,0.0001376461295876652,0.0009493417455814779,0.9979515671730042,3.418788764975034e-05,0.0006255502230487764,1,3
hit:11683_conv:23366,apprehensive,Someone offered me a way to make money fast,Someone offered me a way to make money fast last week,Was it reputable? Did you do it? How did it work out for you?,1,0.010660891,0.44779694,0.5415421,0.06243605,0.8953852,0.042178653,0,0,2,0.24,-0.1904,0.04880000000000001,0.5,0.058,0.669,11,14,4.711246947408654e-05,3.250166628276929e-05,2.7683448934112675e-05,2.9890070436522365e-05,0.0001697557745501399,0.00033733079908415675,0.9990122318267822,8.559260459151119e-05,0.0002579563297331333,1,3
hit:1704_conv:3409,surprised,I haven't gotten my period in two months. So I got a pregnancy test at the dollar tree because I am broke and it came out pregnant.,yeah the situation was unexpected but maybe I got a false positive...,I hope so,3,0.53022444,0.42304152,0.046734035,0.02253884,0.36901402,0.60844713,0,0,0,0.05500000000000002,0.010499999999999999,0.013999999999999985,0.854,-0.366,0.478,12,3,0.0002534562663640827,0.000824419897980988,0.996164083480835,0.00044576582149602473,0.0003603982331696898,0.00027609014068730175,0.00013795813720207661,0.001246812753379345,0.0002909922623075545,1,2
hit:10449_conv:20899,content,I love the feeling of getting home from work and having a few hours before bed to hang out and watch TV and stuff.,I love the feeling of getting home from work and having a few hours before bed to hang out and watch TV and stuff.,Exactly_comma_ that feels nice,1,0.0027459334,0.01604739,0.9812067,0.0029521778,0.038080532,0.9589673,0,0,0,0.3266,-0.2452,-0.0626,0.732,0.04399999999999999,0.246,24,4,0.9120657444000244,0.08465536683797836,0.0007425723597407341,0.00043984505464322865,8.763122605159879e-05,0.000226033094804734,0.0006475651171058416,0.0008015659986995161,0.00033367384457960725,1,2
hit:10618_conv:21237,faithful,When another person of the opposite sex was trying to convince me to cheat on my spouse,I told them to back off as I was happily married and I would never do that to my spouse.,Awesome! There needs to be more people like you in this world.,2,0.35096326,0.56140184,0.08763484,0.0024090505,0.025117368,0.9724736,1,0,0,0.34199999999999997,0.05000000000000001,0.07359999999999998,0.36833333333333335,-0.04733333333333332,0.11366666666666668,20,12,0.00028540060156956315,0.9989796280860901,9.059133299160749e-05,4.559094668366015e-05,0.00012925080955028534,0.00014494633069261909,7.261315477080643e-05,0.0001808623201213777,7.10101958247833e-05,1,3
hit:9683_conv:19367,embarrassed,I was at the fair and I spilled my drink all over me. I was soaked,I was at the fair and I spilled my drink all over me. I was soaked,Well did people help you get cleaned off.,1,0.82578367,0.14624554,0.027970731,0.06580161,0.74247485,0.19172353,0,0,0,0.21799999999999997,0.04733333333333334,-0.016666666666666663,0.3446666666666666,-0.023333333333333334,0.08466666666666667,16,8,6.763241981389001e-05,3.7856269045732915e-05,1.9097205949947238e-05,5.873373447684571e-05,2.435652095300611e-05,0.00022706075105816126,0.00027243600925430655,2.2983576855040155e-05,0.9992699027061462,1,1
hit:11239_conv:22479,anxious,My sister is having another baby! I can't wait to meet her! This will be her fourth child.,Only one more month to go. She is about the explode though! Glad it is her and not me_comma_ lol.,LOL Right!!! It's way too hot to be pregnant right now!,2,0.01223543,0.13131155,0.856453,0.2928806,0.3772592,0.32986024,0,1,0,0.182,0.053200000000000004,0.09519999999999999,0.295,-0.08933333333333333,0.168,20,11,0.9975263476371765,0.0007354606641456485,0.000188684236491099,0.0007037860923446715,6.338051025522873e-05,0.00011917348456336185,5.838457582285628e-05,5.000707460567355e-05,0.0005547055043280125,1,2
hit:330_conv:661,apprehensive,I was pretty unsure of myself when learning to ride a bike at 15,Well congratulations for taking your time_comma_ look at it that way.,yes not if I can just calm the nerves for this skydiving trip.,3,0.0033574707,0.061518822,0.93512374,0.42446002,0.49451497,0.08102506,0,2,0,0.3755,-0.11399999999999999,0.1805,0.2705,-0.09950000000000002,-0.20950000000000002,11,13,0.002609929069876671,0.6040549874305725,7.837593875592574e-05,0.0001849619293352589,0.017210548743605614,0.002554170787334442,0.0037914069835096598,0.0012391500640660524,0.36827653646469116,1,3
hit:10726_conv:21453,impressed,Last week my little girl made a f on her spelling test . Isat down with her and asked her if she could do better this week and she promised she would today she brought het spelling test in and she made A+.,She promised she would do better this week I asked to see her spelling test and she made a A+.,Wow_comma_ you must be very proud of her,2,0.040005755,0.32002756,0.63996667,0.0014786574,0.015514829,0.98300654,2,0,0,0.0724,-0.2924,-0.2012,0.31400000000000006,0.08200000000000002,0.314,20,8,0.0002986345789395273,0.997864305973053,5.2784820582019165e-05,0.0005902347038500011,6.507006037281826e-05,0.00016447527741547674,0.00032954668859019876,0.0004253276565577835,0.0002096200769301504,0,3
hit:8601_conv:17203,nostalgic,I remember having sleepovers with my friends as a kid. Those were such fun times.,We took our friend's parent's car. Those were such fun times!,Thats funny. I never did anything that daring!,2,0.0023634958,0.03644822,0.96118826,0.17074074,0.5094704,0.31978884,0,2,0,0.5319999999999999,0.114,0.18400000000000002,0.501,0.45,0.277,11,8,9.768830932443962e-05,0.00020636660337913781,2.145812686649151e-05,1.605532452231273e-05,3.266586281824857e-05,4.571813406073488e-05,0.00015854275261517614,2.819549808918964e-05,0.9993933439254761,1,2
hit:11978_conv:23956,disappointed,I was really pulling for England during the world cup. Bummer they lost.,I was really pulling for England during the world cup. Bummer they lost.,Did you have any money bet on it ?,1,0.41692322,0.41597593,0.1671008,0.10469606,0.8521756,0.043128368,0,0,2,-0.2005,-0.138,-0.302,0.22899999999999998,0.306,0.259,13,9,0.00012065528426319361,0.00011347200779709965,0.00014969168114475906,1.0466715139045846e-05,0.00010245175508316606,0.0002481226110830903,0.9985253214836121,0.00024944747565314174,0.00048041302943602204,0,2
hit:6584_conv:13169,content,so happy i don't have to live in an apartment anymore. a house is so much more free,feels good man,I am sure it does,2,0.0028011517,0.037289407,0.9599094,0.058352523,0.5855731,0.3560744,0,0,0,0.74,-0.030000000000000013,0.13,0.274,-0.394,0.12899999999999998,3,5,0.008439642377197742,0.9727169871330261,0.00043283263221383095,0.001595170353539288,0.0005500853294506669,6.073195982025936e-05,0.00010971430310746655,0.00016833604604471475,0.01592649333178997,0,1
hit:4186_conv:8373,angry,I was so mad when I didnt get a promotion,Vice President of Operations,Oh_comma_ well maybe next time!,2,0.16960515,0.76480645,0.06558846,0.046349134,0.53724295,0.4164079,0,0,0,-0.034666666666666665,0.3406666666666667,0.472,0.208,-0.424,0.218,4,5,0.00023683224571868777,0.00011708705278579146,9.951482934411615e-05,0.00015040658763609827,0.0008852552273310721,0.996832549571991,0.0014787053223699331,0.0001266190520254895,7.309337524930015e-05,0,1
hit:6_conv:12,excited,I'm overly excited today because will be flying outside the country for the first time tomorrow.,"I'm overly excited because will be flying outside the country for the first time tomorrow."". Please enter here...",Wow! That sounds amazing. Where are you going?,1,0.002321566,0.018797943,0.97888047,0.0012704,0.01130781,0.98742175,1,0,2,0.47750000000000004,-0.006500000000000006,0.28425,0.671,0.46,0.247,18,8,8.12473299447447e-05,0.002916542114689946,3.8013782614143565e-05,5.781989239039831e-05,7.698338595218956e-05,0.00016503225197084248,0.9963465332984924,0.0002715566079132259,4.632694253814407e-05,1,3
hit:9215_conv:18431,trusting,I think i will get the house registered on my name on this monday!!,yeah_comma_ i trust all my documents are in order,Good to hear. I hope the house warming party is banging.,2,0.006636108,0.24111167,0.7522522,0.002366586,0.023575356,0.97405803,1,0,0,0.508,-0.2786666666666667,0.48133333333333334,0.5846666666666667,-0.09133333333333332,0.12566666666666668,9,11,0.0015991224208846688,0.015848422423005104,0.8587150573730469,0.0011044088751077652,0.0009033690439537168,0.00017328762623947114,0.0002814997860696167,0.11778589338064194,0.003588990541175008,1,3
hit:9684_conv:19368,nostalgic,I walked through my old neighborhood,I walked through my old neighborhood this past weekend. All sorts of memories came flooding back.,I love when that happens! I did the same thing not too long ago when I was in the area I grew up in.,1,0.0050457558,0.21479148,0.78016275,0.0016637938,0.028486526,0.96984965,0,2,0,0.2073333333333333,-0.12133333333333333,-0.07133333333333335,0.11879999999999999,-0.328,-0.0624,16,24,0.0001734080578899011,8.50920332595706e-05,1.50140931509668e-05,3.410649151192047e-05,4.792049730895087e-05,4.905465175397694e-05,0.00014209808432497084,1.3614283489005174e-05,0.9994397759437561,1,3
hit:1483_conv:2967,devastated,My house flooded with all the rain!,We have had so much rain the past few weeks_comma_ my house ended up flooding. I lost everything!,I am really sorry.Do you have house insurance?,1,0.88578343,0.10030227,0.013914306,0.68350196,0.29528308,0.021214964,2,0,2,-0.032285714285714286,-0.22057142857142858,-0.20971428571428571,0.13799999999999998,-0.4633333333333334,0.04666666666666667,18,8,0.000611271767411381,0.00036412448389455676,0.00011377262853784487,9.883021266432479e-05,0.9709630608558655,0.00022237605298869312,0.026868632063269615,0.000659643264953047,9.831300121732056e-05,1,3
